product_id,product_category,demand,inventory,competitor_price,season,customer_rating,historical_price,optimal_price
P104149,Clothing,37,222,78.2,Winter,3.4,76.56,64.8
P104150,Clothing,565,729,91.06,Summer,2.9,92.62,65.83
P104151,Clothing,971,215,82.01,Winter,3.4,93.21,83.86
P104152,Grocery,995,339,22.36,Winter,4.5,24.07,24.97
P104153,Clothing,601,560,116.69,Festival,2.8,106.09,86.83
P104154,Grocery,441,974,29.57,Normal,4.1,28.43,21.34
P104155,Grocery,287,1287,25.19,Winter,5.0,25.72,20.48
P104156,Electronics,990,116,569.23,Normal,4.7,570.26,628.34
P104157,Home Decor,199,947,216.78,Winter,4.2,191.06,148.16
P104158,Electronics,143,159,612.52,Summer,4.5,693.66,568.45
P104159,Clothing,518,1486,89.02,Summer,2.8,100.07,68.43
P104160,Electronics,404,419,795.8,Winter,3.7,898.78,665.22
P104161,Grocery,505,1285,24.83,Winter,3.8,24.73,19.13
P104162,Clothing,903,1167,75.39,Normal,4.5,83.31,70.1
P104163,Home Decor,284,489,152.37,Normal,3.2,163.23,128.03
P104164,Clothing,879,488,90.39,Festival,2.8,92.03,73.89
P104165,Grocery,227,479,31.77,Festival,4.2,28.62,24.02
P104166,Clothing,337,708,75.22,Winter,3.7,69.6,56.16
P104167,Electronics,24,665,943.28,Festival,4.6,890.76,652.84
P104168,Clothing,685,986,93.16,Summer,3.7,104.52,77.08
P104169,Grocery,861,699,23.37,Summer,4.6,24.77,21.57
P104170,Clothing,888,1183,88.88,Winter,3.8,101.81,74.61
P104171,Home Decor,184,702,183.23,Summer,4.5,189.27,134.21
P104172,Footwear,771,464,118.13,Normal,4.3,106.66,101.6
P104173,Home Decor,158,493,196.67,Summer,3.2,198.44,147.22
P104174,Clothing,635,1097,71.4,Summer,3.3,64.99,55.08
P104175,Footwear,708,215,109.51,Normal,4.7,123.02,112.82
P104176,Grocery,169,432,22.11,Normal,3.1,21.12,16.99
P104177,Grocery,128,470,26.4,Festival,4.2,24.64,20.78
P104178,Home Decor,91,968,234.01,Festival,2.9,238.26,149.28
P104179,Grocery,714,197,31.21,Normal,4.4,34.26,31.52
P104180,Home Decor,622,679,203.94,Summer,3.1,207.56,153.3
P104181,Footwear,136,1013,158.16,Winter,4.0,140.82,103.74
P104182,Electronics,510,1390,715.1,Summer,3.9,772.74,538.38
P104183,Footwear,799,659,119.8,Winter,3.0,106.53,88.0
P104184,Grocery,253,1473,29.88,Normal,3.7,31.17,21.73
P104185,Home Decor,613,913,152.8,Normal,4.7,159.92,124.83
P104186,Footwear,306,1162,103.69,Normal,4.2,97.08,76.34
P104187,Electronics,275,368,797.86,Normal,5.0,798.32,669.02
P104188,Electronics,404,1373,843.38,Festival,4.5,743.58,598.62
P104189,Electronics,365,392,792.64,Normal,4.1,758.24,657.68
P104190,Grocery,505,209,25.88,Festival,3.9,27.1,25.02
P104191,Electronics,221,123,792.59,Winter,4.8,758.29,706.07
P104192,Footwear,402,983,117.15,Winter,3.8,104.6,84.1
P104193,Grocery,629,944,28.55,Festival,3.5,30.32,22.19
P104194,Home Decor,399,301,230.21,Winter,4.6,248.73,215.19
P104195,Clothing,663,1318,94.1,Festival,4.9,104.74,77.94
P104196,Grocery,133,419,28.54,Summer,3.7,31.86,22.68
P104197,Electronics,154,916,921.57,Festival,2.8,934.48,601.64
P104198,Home Decor,868,786,227.91,Winter,4.0,225.62,178.28
P104199,Electronics,472,890,567.62,Winter,4.4,589.29,421.26
P104200,Electronics,616,1114,681.12,Festival,3.4,745.16,503.25
P104201,Electronics,744,1391,813.45,Summer,4.4,820.23,636.93
P104202,Footwear,163,1083,127.42,Normal,3.8,146.37,93.72
P104203,Electronics,972,1361,707.25,Winter,3.3,744.12,573.47
P104204,Grocery,435,1304,22.47,Winter,4.1,21.65,17.67
P104205,Footwear,891,541,102.68,Summer,3.5,112.37,93.61
P104206,Footwear,428,841,147.6,Normal,4.5,135.89,101.92
P104207,Electronics,417,301,785.22,Festival,2.5,889.39,666.44
P104208,Electronics,608,1389,797.97,Winter,4.5,775.54,595.73
P104209,Clothing,207,1450,77.56,Winter,3.3,82.6,55.77
P104210,Electronics,616,1332,599.26,Normal,4.9,628.53,484.81
P104211,Footwear,983,1115,127.31,Normal,4.4,115.33,97.01
P104212,Clothing,652,1274,101.48,Winter,3.1,109.07,71.21
P104213,Clothing,88,1192,77.79,Summer,4.9,75.01,56.01
P104214,Electronics,703,348,643.65,Summer,3.7,632.65,575.48
P104215,Grocery,52,399,27.21,Summer,3.8,24.66,19.44
P104216,Electronics,121,799,544.18,Normal,4.8,597.9,431.56
P104217,Footwear,298,633,117.94,Normal,4.8,131.19,101.85
P104218,Electronics,318,1105,688.48,Normal,4.2,630.82,488.58
P104219,Home Decor,23,1105,147.97,Normal,4.9,162.68,114.18
P104220,Footwear,37,1464,135.26,Summer,3.3,151.82,94.19
P104221,Electronics,793,1183,547.24,Normal,3.1,495.95,391.64
P104222,Electronics,465,22,778.28,Winter,2.6,894.48,773.12
P104223,Clothing,215,514,98.77,Winter,3.4,87.04,73.65
P104224,Electronics,440,494,767.44,Normal,4.0,849.9,680.1
P104225,Electronics,699,952,742.85,Summer,3.3,765.68,561.21
P104226,Home Decor,739,516,191.07,Normal,3.9,217.52,169.14
P104227,Grocery,302,1467,23.81,Normal,2.6,23.12,17.44
P104228,Electronics,183,436,651.68,Normal,3.4,636.97,523.71
P104229,Grocery,960,659,21.44,Normal,4.4,23.73,20.64
P104230,Clothing,638,1227,95.32,Winter,2.8,102.17,70.05
P104231,Home Decor,983,553,154.0,Summer,4.3,160.49,149.15
P104232,Electronics,320,72,648.56,Normal,4.4,683.57,624.11
P104233,Footwear,129,501,146.93,Festival,3.9,156.38,113.61
P104234,Footwear,394,542,131.94,Normal,4.7,117.82,103.4
P104235,Electronics,341,920,647.79,Summer,4.9,590.66,517.03
P104236,Electronics,724,1068,696.16,Winter,2.6,646.69,518.18
P104237,Clothing,721,825,90.95,Winter,4.2,84.38,65.3
P104238,Home Decor,90,613,219.05,Normal,3.1,242.62,158.46
P104239,Grocery,595,756,27.72,Normal,3.5,27.35,20.95
P104240,Grocery,355,220,23.24,Normal,4.1,23.52,21.43
P104241,Footwear,622,275,150.65,Winter,4.3,136.2,130.82
P104242,Footwear,403,918,119.46,Festival,4.6,133.21,96.87
P104243,Grocery,546,1298,24.13,Summer,4.3,21.3,17.55
P104244,Grocery,721,786,22.96,Winter,4.4,20.72,18.59
P104245,Footwear,307,95,128.76,Winter,4.0,141.54,121.45
P104246,Clothing,215,1472,103.26,Festival,2.8,94.51,65.23
P104247,Home Decor,711,489,200.02,Winter,2.6,218.86,175.66
P104248,Electronics,948,1124,805.33,Winter,3.8,784.89,644.15
P104249,Electronics,455,1347,816.1,Festival,4.3,889.18,620.2
P104250,Footwear,997,1479,110.41,Normal,2.8,98.66,86.89
P104251,Clothing,201,179,89.1,Winter,3.6,86.61,77.03
P104252,Electronics,822,283,782.88,Winter,3.1,790.67,711.05
P104253,Electronics,988,969,673.58,Normal,3.9,706.54,543.42
P104254,Grocery,313,1143,25.25,Normal,3.5,27.92,19.21
P104255,Home Decor,164,1253,188.55,Normal,3.0,178.37,133.05
P104256,Electronics,670,829,706.77,Summer,2.5,747.69,541.5
P104257,Electronics,872,242,731.36,Festival,3.3,673.57,687.83
P104258,Grocery,101,1070,29.68,Normal,3.8,32.49,20.02
P104259,Home Decor,647,1004,173.5,Winter,4.8,196.39,151.22
P104260,Clothing,873,703,70.73,Winter,3.1,63.15,57.61
P104261,Home Decor,51,958,204.99,Normal,3.8,184.81,136.99
P104262,Home Decor,525,322,219.18,Summer,3.9,239.48,203.9
P104263,Clothing,95,1217,87.71,Normal,4.1,98.03,66.39
P104264,Footwear,192,73,122.6,Normal,3.3,129.34,109.78
P104265,Footwear,496,1259,153.18,Summer,2.7,153.87,103.53
P104266,Grocery,340,1258,24.49,Normal,4.8,26.63,19.3
P104267,Clothing,103,1032,84.34,Winter,4.9,81.04,57.86
P104268,Footwear,804,1223,128.9,Normal,3.6,147.95,103.52
P104269,Footwear,218,1369,120.61,Normal,4.0,133.75,93.65
P104270,Footwear,872,247,127.05,Normal,2.6,142.24,122.01
P104271,Home Decor,193,819,229.08,Summer,2.6,254.47,156.0
P104272,Grocery,529,969,23.05,Normal,2.7,26.09,16.9
P104273,Footwear,732,1414,106.07,Normal,4.3,95.18,84.8
P104274,Home Decor,490,1107,212.85,Festival,3.1,239.53,164.74
P104275,Electronics,428,893,795.16,Festival,3.0,753.12,567.85
P104276,Electronics,755,838,754.31,Summer,2.5,736.94,571.98
P104277,Clothing,31,219,98.46,Normal,2.6,96.49,76.7
P104278,Home Decor,829,479,206.93,Summer,3.5,195.08,182.39
P104279,Clothing,696,652,105.53,Winter,3.9,105.36,84.06
P104280,Footwear,769,1322,111.11,Normal,3.9,112.94,89.51
P104281,Electronics,432,1293,591.38,Normal,3.6,544.16,441.15
P104282,Clothing,396,965,76.14,Normal,3.6,74.4,57.96
P104283,Grocery,580,163,30.7,Winter,4.4,29.9,28.31
P104284,Electronics,649,1081,602.68,Summer,3.2,640.15,459.61
P104285,Home Decor,926,691,192.09,Festival,3.1,199.16,157.73
P104286,Electronics,860,979,667.52,Summer,4.6,716.48,548.76
P104287,Home Decor,72,652,172.18,Normal,4.2,187.96,125.65
P104288,Electronics,168,1083,842.15,Festival,3.7,892.76,574.71
P104289,Home Decor,947,330,229.49,Winter,3.2,216.9,211.98
P104290,Grocery,400,221,22.65,Summer,2.8,23.0,21.15
P104291,Electronics,588,333,726.97,Winter,2.6,731.31,631.31
P104292,Electronics,75,1384,557.71,Normal,4.6,501.93,398.72
P104293,Electronics,122,117,594.91,Normal,4.0,667.19,602.83
P104294,Grocery,420,432,24.54,Summer,2.6,22.2,19.1
P104295,Footwear,722,516,132.13,Summer,2.9,151.11,116.2
P104296,Clothing,776,1255,89.77,Winter,3.2,79.77,65.08
P104297,Clothing,896,542,90.35,Summer,3.2,97.31,76.92
P104298,Grocery,213,1340,29.3,Normal,3.9,28.06,20.89
P104299,Grocery,217,1482,26.57,Festival,3.5,29.87,19.2
P104300,Footwear,551,978,140.86,Summer,4.7,155.3,114.2
P104301,Grocery,555,517,27.67,Normal,4.3,24.54,22.32
P104302,Footwear,55,899,108.66,Winter,4.8,96.27,79.81
P104303,Home Decor,458,1005,184.74,Winter,4.7,192.65,140.1
P104304,Clothing,899,168,78.53,Festival,4.8,72.28,84.04
P104305,Electronics,180,1250,574.95,Summer,5.0,508.16,432.54
P104306,Electronics,823,657,649.06,Winter,3.3,740.77,532.6
P104307,Grocery,458,1269,23.11,Normal,3.0,24.29,17.11
P104308,Clothing,533,919,96.57,Normal,2.9,85.26,68.37
P104309,Home Decor,648,1291,229.79,Winter,4.1,232.64,182.24
P104310,Grocery,711,127,31.52,Festival,4.2,29.08,30.63
P104311,Grocery,644,68,29.25,Summer,2.7,32.1,28.54
P104312,Footwear,121,171,176.98,Festival,4.6,157.11,141.88
P104313,Clothing,309,1312,84.49,Winter,4.5,82.82,63.19
P104314,Footwear,848,1490,147.92,Festival,4.1,139.68,113.46
P104315,Electronics,59,1498,736.45,Summer,3.6,843.11,513.36
P104316,Grocery,720,501,30.4,Normal,2.9,27.39,24.04
P104317,Home Decor,530,400,209.29,Normal,3.8,224.85,188.37
P104318,Footwear,137,527,107.83,Winter,2.9,108.81,88.01
P104319,Home Decor,140,1226,202.78,Normal,4.0,223.15,150.23
P104320,Clothing,981,381,76.49,Summer,3.3,71.74,71.77
P104321,Footwear,50,823,111.55,Normal,3.1,123.93,76.23
P104322,Grocery,42,970,27.97,Winter,3.6,31.79,20.06
P104323,Grocery,36,545,28.82,Summer,4.0,27.02,21.83
P104324,Electronics,635,712,577.5,Normal,3.4,546.05,468.9
P104325,Electronics,927,999,658.16,Winter,4.9,750.43,590.94
P104326,Grocery,188,1186,33.27,Festival,2.5,33.18,21.24
P104327,Electronics,799,288,679.07,Festival,4.8,750.72,704.96
P104328,Footwear,724,771,146.51,Summer,2.5,162.26,114.69
P104329,Home Decor,245,235,188.38,Summer,3.0,181.59,159.65
P104330,Home Decor,88,28,227.69,Festival,5.0,211.36,203.85
P104331,Electronics,498,969,655.46,Festival,4.3,641.67,489.62
P104332,Home Decor,99,726,228.12,Summer,4.1,237.21,170.07
P104333,Electronics,131,392,833.85,Winter,4.3,845.71,651.66
P104334,Grocery,476,87,26.6,Festival,3.5,28.7,25.5
P104335,Home Decor,819,1419,234.73,Festival,4.5,241.34,188.29
P104336,Electronics,994,1241,754.68,Normal,2.9,828.25,610.57
P104337,Electronics,635,1403,601.12,Winter,4.5,545.85,487.88
P104338,Electronics,290,174,819.39,Festival,4.8,818.21,761.12
P104339,Grocery,341,26,34.98,Festival,4.6,30.93,30.94
P104340,Footwear,620,329,132.02,Winter,4.3,120.48,115.76
P104341,Electronics,189,155,814.93,Summer,4.1,790.08,691.12
P104342,Electronics,528,692,562.75,Summer,3.8,632.2,483.42
P104343,Grocery,773,969,30.38,Normal,3.5,29.85,23.39
P104344,Clothing,845,296,102.19,Summer,4.7,97.48,96.24
P104345,Footwear,77,598,125.61,Festival,4.1,133.28,95.84
P104346,Home Decor,302,811,213.53,Festival,3.6,228.46,148.58
P104347,Footwear,269,479,138.26,Winter,4.5,139.63,110.13
P104348,Home Decor,563,693,216.74,Normal,2.6,207.61,150.28
P104349,Grocery,201,887,22.21,Normal,4.5,21.36,16.46
P104350,Home Decor,951,1429,178.66,Summer,4.5,166.17,148.44
P104351,Electronics,918,468,756.02,Normal,3.1,739.31,643.42
P104352,Electronics,345,137,764.16,Festival,2.6,707.18,655.49
P104353,Grocery,418,1303,28.62,Winter,4.3,30.16,22.27
P104354,Electronics,450,867,689.52,Normal,3.0,773.34,501.87
P104355,Home Decor,61,710,222.92,Normal,5.0,211.48,153.39
P104356,Footwear,891,1081,112.05,Winter,2.5,105.93,88.47
P104357,Home Decor,783,1471,221.01,Normal,3.1,248.08,174.08
P104358,Clothing,345,195,100.31,Festival,2.6,103.66,83.06
P104359,Grocery,556,1291,35.66,Festival,4.5,38.41,26.94
P104360,Footwear,393,956,107.62,Summer,3.9,120.54,83.6
P104361,Clothing,243,880,92.93,Winter,4.6,98.46,67.99
P104362,Grocery,318,1297,31.3,Winter,4.9,33.82,23.44
P104363,Grocery,124,459,34.17,Festival,4.0,33.64,26.75
P104364,Home Decor,813,1182,175.08,Festival,3.1,198.41,143.57
P104365,Footwear,661,857,121.73,Normal,2.7,130.26,88.39
P104366,Electronics,931,1403,599.15,Winter,4.7,538.85,500.45
P104367,Grocery,26,704,22.14,Normal,3.1,23.04,16.78
P104368,Grocery,638,1082,28.09,Normal,4.7,25.44,21.28
P104369,Electronics,569,748,800.36,Normal,4.7,817.15,610.62
P104370,Clothing,631,594,87.41,Normal,4.1,79.01,69.32
P104371,Clothing,989,566,69.12,Normal,4.0,72.53,66.64
P104372,Electronics,402,1381,619.23,Summer,4.9,621.23,477.4
P104373,Grocery,158,1257,24.57,Normal,4.4,25.29,16.99
P104374,Electronics,32,341,568.04,Normal,4.2,599.4,477.53
P104375,Grocery,502,1299,34.95,Festival,3.6,33.12,24.45
P104376,Electronics,190,877,604.99,Summer,3.7,584.58,438.12
P104377,Footwear,158,160,105.08,Normal,3.5,106.15,93.62
P104378,Electronics,164,1149,757.9,Summer,4.9,782.84,543.37
P104379,Home Decor,291,247,166.86,Winter,4.1,188.45,158.72
P104380,Electronics,133,1309,667.11,Summer,4.5,650.45,460.91
P104381,Grocery,496,684,27.6,Winter,2.6,28.7,20.49
P104382,Clothing,660,1375,72.46,Winter,4.6,81.82,62.83
P104383,Clothing,303,727,99.97,Festival,3.5,107.35,69.6
P104384,Grocery,153,132,25.66,Normal,4.3,24.86,23.3
P104385,Home Decor,580,1151,211.3,Winter,2.6,209.6,146.45
P104386,Home Decor,103,1090,194.18,Festival,4.7,216.96,138.62
P104387,Clothing,742,457,77.87,Normal,4.1,77.73,69.63
P104388,Electronics,394,310,717.37,Normal,3.6,680.11,632.16
P104389,Footwear,421,1296,103.24,Summer,3.3,105.44,73.29
P104390,Grocery,264,1169,22.4,Summer,3.3,20.83,15.56
P104391,Electronics,297,450,722.46,Festival,3.3,749.3,581.43
P104392,Footwear,162,1052,103.89,Normal,2.8,119.23,79.91
P104393,Grocery,566,364,24.69,Festival,3.7,28.19,24.47
P104394,Grocery,163,276,32.05,Summer,3.6,33.51,26.31
P104395,Clothing,686,997,81.28,Normal,3.5,90.97,66.69
P104396,Clothing,271,1250,83.96,Normal,4.3,92.36,63.16
P104397,Electronics,574,1378,713.01,Festival,3.5,810.46,557.62
P104398,Footwear,546,695,98.8,Normal,2.7,110.23,81.09
P104399,Electronics,640,219,742.83,Normal,4.6,834.16,723.57
P104400,Footwear,762,818,135.75,Normal,3.6,127.87,103.01
P104401,Footwear,569,1022,148.58,Normal,4.1,137.09,109.67
P104402,Footwear,855,1457,99.49,Normal,4.8,88.73,81.0
P104403,Electronics,273,172,674.13,Festival,4.4,713.24,641.48
P104404,Clothing,756,986,95.5,Winter,3.8,108.11,73.82
P104405,Grocery,356,770,24.05,Normal,3.9,27.62,18.84
P104406,Grocery,635,884,25.0,Festival,4.6,27.75,21.58
P104407,Home Decor,502,143,201.66,Festival,4.6,222.7,201.76
P104408,Clothing,909,30,70.68,Summer,2.9,72.1,74.41
P104409,Home Decor,285,911,212.43,Normal,4.1,212.86,145.09
P104410,Electronics,529,302,918.16,Festival,4.7,966.72,841.82
P104411,Clothing,181,922,92.76,Winter,4.5,82.2,64.99
P104412,Electronics,640,44,679.22,Winter,2.8,743.39,686.59
P104413,Footwear,56,1202,146.35,Winter,3.6,154.77,97.69
P104414,Electronics,423,503,709.53,Normal,3.8,656.96,532.52
P104415,Clothing,29,679,92.84,Normal,3.1,97.64,63.93
P104416,Footwear,340,520,147.22,Festival,4.2,153.38,116.33
P104417,Grocery,494,630,32.65,Winter,3.7,35.68,25.27
P104418,Electronics,345,797,614.06,Normal,3.2,679.23,488.44
P104419,Electronics,398,970,828.21,Festival,3.3,785.49,540.95
P104420,Grocery,165,1036,29.19,Normal,4.6,32.1,20.34
P104421,Clothing,720,1485,99.24,Summer,4.7,92.21,76.66
P104422,Electronics,800,273,821.54,Summer,4.5,810.4,778.46
P104423,Grocery,465,1308,29.2,Festival,4.8,29.58,21.92
P104424,Clothing,74,904,92.35,Summer,4.9,101.34,67.61
P104425,Grocery,81,467,27.87,Festival,3.7,31.31,22.38
P104426,Clothing,681,1375,87.94,Normal,2.7,77.79,60.8
P104427,Electronics,930,1061,602.03,Summer,4.5,649.62,518.82
P104428,Electronics,867,281,689.84,Winter,4.1,770.51,706.14
P104429,Clothing,417,266,97.26,Normal,3.5,110.64,88.79
P104430,Electronics,507,990,759.65,Normal,4.9,723.44,581.09
P104431,Clothing,179,1095,97.56,Festival,3.3,90.41,62.93
P104432,Home Decor,88,73,163.73,Summer,4.8,166.14,158.33
P104433,Home Decor,770,944,210.57,Festival,4.0,236.53,176.32
P104434,Clothing,439,799,74.59,Winter,2.6,72.0,53.68
P104435,Grocery,506,1454,21.24,Normal,4.7,21.58,17.17
P104436,Grocery,356,1113,35.69,Festival,4.4,41.0,26.58
P104437,Footwear,326,1364,131.18,Winter,4.1,131.59,93.72
P104438,Clothing,985,55,68.67,Normal,4.0,72.08,76.88
P104439,Clothing,819,1147,106.5,Festival,3.0,122.35,83.37
P104440,Clothing,697,503,70.2,Summer,3.0,68.73,61.64
P104441,Electronics,401,832,759.6,Festival,2.6,724.42,503.82
P104442,Clothing,726,1317,73.52,Normal,2.9,70.31,56.33
P104443,Home Decor,352,1305,160.34,Normal,3.3,167.81,119.41
P104444,Home Decor,525,342,200.23,Winter,3.9,185.0,180.82
P104445,Electronics,162,363,734.15,Normal,2.8,678.67,571.51
P104446,Clothing,715,1085,87.3,Winter,3.9,82.96,68.45
P104447,Clothing,79,1317,110.73,Festival,3.2,113.61,74.0
P104448,Grocery,728,920,35.83,Festival,3.1,39.69,26.87
P104449,Grocery,611,86,30.93,Winter,4.9,31.64,32.21
P104450,Electronics,85,249,848.36,Winter,5.0,925.83,745.13
P104451,Home Decor,515,1125,219.51,Normal,4.5,249.92,173.22
P104452,Home Decor,238,1113,224.76,Winter,2.6,242.69,147.89
P104453,Grocery,486,1345,23.65,Normal,4.3,24.91,18.45
P104454,Footwear,32,800,107.4,Normal,2.9,94.75,64.82
P104455,Grocery,727,644,33.41,Festival,3.9,33.45,26.41
P104456,Clothing,519,172,97.53,Summer,4.7,92.88,90.34
P104457,Electronics,375,1174,785.95,Summer,3.5,800.38,553.95
P104458,Grocery,878,1424,28.24,Summer,4.8,32.1,23.57
P104459,Electronics,652,72,902.64,Festival,4.3,872.42,886.97
P104460,Footwear,617,740,134.89,Normal,3.3,124.56,100.3
P104461,Clothing,164,536,88.49,Normal,2.7,97.6,70.45
P104462,Clothing,510,1118,69.22,Summer,4.5,79.43,61.37
P104463,Clothing,706,1146,86.33,Winter,3.6,94.15,69.15
P104464,Home Decor,927,330,154.73,Summer,2.7,141.94,150.08
P104465,Electronics,612,1428,558.82,Normal,2.8,574.85,438.6
P104466,Electronics,188,210,704.74,Summer,4.9,697.27,626.34
P104467,Electronics,684,1172,562.66,Summer,3.1,591.37,446.42
P104468,Grocery,93,1113,35.77,Festival,4.9,37.94,25.38
P104469,Home Decor,326,247,215.3,Festival,4.2,236.38,214.5
P104470,Clothing,918,1012,92.37,Summer,3.3,87.27,73.68
P104471,Home Decor,805,409,159.04,Normal,3.5,181.38,157.26
P104472,Clothing,904,414,97.6,Summer,4.4,91.55,89.74
P104473,Grocery,365,134,26.41,Summer,3.6,24.12,23.97
P104474,Electronics,689,1120,709.85,Summer,2.7,783.53,546.38
P104475,Grocery,706,1212,29.12,Winter,3.1,29.27,22.36
P104476,Grocery,261,759,26.3,Normal,4.7,26.63,19.38
P104477,Grocery,943,1165,31.33,Festival,4.2,30.27,24.32
P104478,Clothing,970,526,91.21,Normal,3.8,81.41,79.24
P104479,Footwear,128,849,148.41,Winter,3.1,138.36,97.59
P104480,Home Decor,770,1181,171.3,Normal,3.7,185.97,140.92
P104481,Clothing,458,649,97.32,Normal,4.5,91.54,74.8
P104482,Grocery,680,927,25.76,Winter,2.7,29.58,20.93
P104483,Footwear,563,221,112.45,Normal,5.0,122.83,115.69
P104484,Clothing,238,763,90.05,Festival,4.6,99.88,66.7
P104485,Home Decor,114,1277,175.35,Normal,3.3,195.65,122.64
P104486,Clothing,522,1160,81.09,Winter,4.7,87.1,64.59
P104487,Footwear,840,453,167.49,Festival,4.2,168.47,152.56
P104488,Electronics,826,819,814.01,Festival,4.2,917.88,667.76
P104489,Clothing,289,931,98.89,Normal,2.8,98.41,67.52
P104490,Grocery,863,1408,21.4,Normal,4.8,19.39,17.77
P104491,Grocery,368,1244,28.73,Winter,3.6,29.91,20.6
P104492,Home Decor,570,1227,155.03,Normal,4.5,140.85,117.81
P104493,Home Decor,337,1130,183.11,Normal,3.2,193.54,134.06
P104494,Electronics,532,540,755.17,Festival,3.3,867.94,626.34
P104495,Clothing,538,568,91.69,Summer,4.9,97.4,80.97
P104496,Clothing,703,700,93.98,Summer,3.7,88.05,71.64
P104497,Grocery,482,641,23.75,Summer,2.6,21.79,17.66
P104498,Grocery,537,1436,23.26,Summer,4.6,22.71,18.24
P104499,Home Decor,658,1313,180.07,Normal,3.1,165.55,135.26
P104500,Footwear,429,1343,114.21,Summer,4.7,118.08,94.28
P104501,Electronics,533,913,722.12,Normal,4.8,788.14,560.54
P104502,Clothing,103,290,98.42,Festival,2.7,104.1,78.99
P104503,Grocery,872,219,34.68,Festival,4.0,36.3,32.96
P104504,Grocery,143,415,31.98,Summer,5.0,31.9,26.62
P104505,Electronics,875,978,753.64,Festival,4.8,698.35,601.94
P104506,Clothing,765,549,114.43,Festival,3.8,120.4,92.86
P104507,Clothing,948,984,108.95,Festival,4.2,108.22,84.09
P104508,Electronics,44,1320,591.92,Summer,4.0,569.71,425.75
P104509,Footwear,232,504,141.53,Normal,3.0,149.74,103.66
P104510,Clothing,71,1391,84.63,Summer,4.1,83.12,58.86
P104511,Grocery,429,770,33.19,Festival,3.3,30.71,22.4
